"category","products","law","profit","due","bools","date","bools2_list","structure"
"원금지급형","KOSPI200","100-115(PR 45%)",7.25,"1년/","지급",2015-12-28,"상환","상승넉아웃"
"원금비보장지수형","KOSPI200--S&P500--HSI","95-95-90-90-85-85/55(종가)",7.5,"3년/6개월","비보장",2015-12-28,"상환","월지급식"
"원금비보장지수형","KOSPI200--S&P500--HSI","90-90-85-85-80-75/55(종가)",8,"3년/6개월","비보장",2015-12-28,"상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500--HSI","90(1차,6개월),90(2차~7차,매월),85(8차~19차,매월),80(20차~31차,매월)/55(종가)",7.2,"3년/6-1개월","비보장",2015-12-28,"상환","스피드스텝다운"
"원금비보장지수형","KOSPI200--S&P500--HSI","93-93-88-88-83-80/40(종가)",6.2,"3년/6개월","비보장",2015-12-28,"상환","스텝다운"
"원금비보장지수형","S&P500--HSI","85-85-85-80-80-80/55(종가)",6,"3년/6개월","비보장",2015-12-28,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSI","90-90-85-85-80-80/55(종가)",6.7,"3년/6개월","비보장",2015-12-28,"상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500","90-90-90-85-85-85/50(종가)",6,"3년/6개월","비보장",2015-12-28,"상환","스텝다운"
"원금비보장지수형","S&P500","90-90-90-85-85-80/60(종가)",4.8,"3년/6개월","비보장",2015-12-28,"미상환","스텝다운"
"원금비보장지수형","KOSPI200","95-95-95-90-85-80/60(종가)",4,"3년/6개월","비보장",2015-12-28,"상환","스텝다운"
"원금지급형","KOSPI200","100-112(PR 35%)",5.2,"1년/","지급",2015-12-23,"상환","상승넉아웃"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","95-95-90-90-85-85/55(종가)",7.2,"3년/6개월","비보장",2015-12-23,"상환","월지급식"
"원금비보장지수형","S&P500--HSI--EUROSTOXX50","85-85-85-85-85-85/50(종가)",7.2,"3년/6개월","비보장",2015-12-23,"상환","Fixed"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","90-90-85-85-80-80/50(종가)",7.5,"3년/6개월","비보장",2015-12-23,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSI--EUROSTOXX50","88-88-88-83-83-60(NO K.I)",6,"3년/6개월","비보장",2015-12-23,"상환","파워스텝다운"
"원금비보장지수형","HSI--EUROSTOXX50","87-87-87-82-82-82/55(종가)",7.2,"3년/6개월","비보장",2015-12-23,"상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500","85-85-85-85-85-85/55(종가)",4,"3년/6개월","비보장",2015-12-23,"상환","Fixed"
"원금비보장지수형","KOSPI200--HSI","88-88-88-85-85-85/55(종가)",5.8,"3년/6개월","비보장",2015-12-23,"상환","스텝다운"
"원금비보장지수형","KOSPI200","90-90-90-85-85-85/60(종가)",3,"3년/6개월","비보장",2015-12-23,"상환","스텝다운"
"원금비보장지수형","S&P500--HSI--EUROSTOXX50","92-92-87-87-82-82/57(종가)",10,"3년/6개월","비보장",2015-12-21,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSI--EUROSTOXX50","90-90-90-85-85-85/45(종가)",7,"3년/6개월","비보장",2015-12-21,"상환","스텝다운"
"원금비보장지수형","HSI--EUROSTOXX50","90-90-85-85-80-60(NO K.I)",6,"3년/6개월","비보장",2015-12-21,"상환","파워스텝다운"
"원금비보장지수형","S&P500--EUROSTOXX50","87-87-87-82-82-82/53(종가)",7,"3년/6개월","비보장",2015-12-21,"상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500","90-90-85-85-80-80/55(종가)",5.5,"3년/6개월","비보장",2015-12-21,"상환","스텝다운"
"원금비보장지수형","KOSPI200","95-95-90-90-85-85/60(종가)",4,"3년/6개월","비보장",2015-12-21,"상환","스텝다운"
"원금지급형","KOSPI200","100-115(PR 45%)",7.25,"1년/","지급",2015-12-18,"상환","상승넉아웃"
"원금비보장지수형","KOSPI200--HSI--EUROSTOXX50","95-95-90-90-85-85/60(종가)",8.1,"3년/6개월","비보장",2015-12-18,"상환","월지급식"
"원금비보장지수형","S&P500--HSI--EUROSTOXX50","80-80-80-80-80-80/55(종가)",4.2,"3년/6개월","비보장",2015-12-18,"상환","Fixed"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","90-90-90-85-80-75/55(종가)",8,"3년/6개월","비보장",2015-12-18,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSI--EUROSTOXX50","92-92-92-87-83-80/40(종가)",5.4,"3년/6개월","비보장",2015-12-18,"미상환","스텝다운"
"원금비보장지수형","KOSPI200--EUROSTOXX50","90-90-85-85-80-80/50(종가)",6.1,"3년/6개월","비보장",2015-12-18,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSI","92-92-87-87-82-82/55(종가)",6,"3년/6개월","비보장",2015-12-18,"상환","스텝다운"
"원금비보장지수형","HSI--EUROSTOXX50","90(1차,6개월)-90(2차~7차,매월)-85(8차~19차,매월)-80(20차~31차)/55(종가)",6.3,"3년/6-1개월","비보장",2015-12-18,"상환","스피드스텝다운"
"원금비보장지수형","S&P500","90-90-90-85-85-80/60(종가)",4,"3년/6개월","비보장",2015-12-18,"미상환","스텝다운"
"원금지급형","KOSPI200","85-100 (PR 40%),100-115 (PR 40%)",6,"1년/","지급",2015-12-16,"상환","양방향넉아웃"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","100-95-90-90-85-60(NO K.I)",7.02,"3년/6개월","비보장",2015-12-16,"상환","파워월지급식"
"원금비보장지수형","S&P500--HSI--EUROSTOXX50","93-93-88-88-83-83/50(종가)",9,"3년/6개월","비보장",2015-12-16,"상환","스텝다운"
"원금비보장지수형","S&P500--HSI--EUROSTOXX50","85-85-85-80-80-60(NO K.I)",6,"3년/6개월","비보장",2015-12-16,"상환","파워스텝다운"
"원금비보장지수형","KOSPI200--HSI--EUROSTOXX50","90-90-90-85-85-85/50(종가)",7.4,"3년/6개월","비보장",2015-12-16,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSI--EUROSTOXX50","90-90-90-85-85-85-80-80-80/55(종가)",6.6,"3년/4개월","비보장",2015-12-16,"미상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","92-92-87-87-82-82/45(종가)",7,"3년/6개월","비보장",2015-12-16,"상환","스텝다운"
"원금비보장지수형","S&P500--EUROSTOXX50","85-85-85-85-85-85/55(종가)",6.4,"3년/6개월","비보장",2015-12-16,"상환","Fixed"
"원금비보장지수형","KOSPI200--EUROSTOXX50","85-85-85-85-85-85/55(종가)",5.2,"3년/6개월","비보장",2015-12-16,"상환","Fixed"
"원금비보장지수형","S&P500--HSCEI--EUROSTOXX50","90-90-90-85-85-80/55(종가)",9,"3년/6개월","비보장",2015-12-14,"상환","스텝다운"
"원금비보장지수형","S&P500--HSCEI--EUROSTOXX50","90-90-85-85-80-80/45(종가)",7,"3년/6개월","비보장",2015-12-14,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","90-90-85-85-80-75/55(종가)",8.2,"3년/6개월","비보장",2015-12-14,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI","85-85-85-85-85-85/55(종가)",5,"3년/6개월","비보장",2015-12-14,"상환","Fixed"
"원금비보장지수형","HSCEI--EUROSTOXX50","95-95-90-90-85-85/55(종가)",7,"3년/6개월","비보장",2015-12-14,"상환","2in1"
"원금지급형","KOSPI200","100-115(PR 40%)",6.5,"1년/","지급",2015-12-11,"상환","상승넉아웃"
"원금비보장지수형","KOSPI200--HSI--EUROSTOXX50","95-95-90-90-85-85/55(종가)",7.02,"3년/6개월","비보장",2015-12-11,"상환","월지급식"
"원금비보장지수형","S&P500--HSI--EUROSTOXX50","92-92-87-87-82-82/55(종가)",9.2,"3년/6개월","비보장",2015-12-11,"상환","스텝다운"
"원금비보장지수형","S&P500--HSI--EUROSTOXX50","92-92-87-87-82-82/40(종가)",6,"3년/6개월","비보장",2015-12-11,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSI--EUROSTOXX50","90-90-85-85-80-80/50(종가)",7,"3년/6개월","비보장",2015-12-11,"상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","92-92-87-87-82-82/53(종가)",8.2,"3년/6개월","비보장",2015-12-11,"상환","스텝다운"
"원금비보장지수형","S&P500--EUROSTOXX50","85-85-85-85-85-85/55(종가)",5.5,"3년/6개월","비보장",2015-12-11,"상환","Fixed"
"원금비보장지수형","HSI--EUROSTOXX50","90-90-85-85-80-80/50(종가)",6.4,"3년/6개월","비보장",2015-12-11,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSI","92-92-87-87-82-82/53(종가)",5,"3년/6개월","비보장",2015-12-11,"상환","스텝다운"
"원금지급형","KOSPI200","100-110(PR 45%)",5.5,"1년/","지급",2015-12-09,"상환","상승넉아웃"
"원금비보장지수형","S&P500--HSI--EUROSTOXX50","95-95-90-90-85-85/55(종가)",7.5,"3년/6개월","비보장",2015-12-09,"상환","월지급식"
"원금비보장지수형","S&P500--HSI--EUROSTOXX50","90-90-90-85-85-80/55(종가)",8.6,"3년/6개월","비보장",2015-12-09,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSI--EUROSTOXX50","88-88-88-83-83-83/53(종가)",7,"3년/6개월","비보장",2015-12-09,"미상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","86-86-86-80-80-80/55(종가)",6,"3년/6개월","비보장",2015-12-09,"상환","스텝다운"
"원금비보장지수형","HSI--EUROSTOXX50","90-90-85-85-80-60(NO K.I)",6.4,"3년/6개월","비보장",2015-12-09,"상환","파워스텝다운"
"원금비보장지수형","HSI--EUROSTOXX50","85-85-85-85-85-85/55(종가)",6.8,"3년/6개월","비보장",2015-12-09,"상환","Fixed"
"원금비보장지수형","KOSPI200--EUROSTOXX50","90-90-85-85-80-60(NO K.I)",5,"3년/6개월","비보장",2015-12-09,"상환","파워스텝다운"
"원금비보장지수형","S&P500--HSCEI--EUROSTOXX50","80-80-80-80-80-80/55(종가)",5.2,"3년/6개월","비보장",2015-12-04,"상환","Fixed"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","85-85-85-85-85-85/55(종가)",7.3,"3년/6개월","비보장",2015-12-04,"상환","Fixed"
"원금비보장지수형","KOSPI200--EUROSTOXX50","90-90-85-85-80-80/55(종가)",6.4,"3년/6개월","비보장",2015-12-04,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","92-92-87-87-82-82/57(종가)",6.4,"3년/6개월","비보장",2015-12-04,"미상환","2in1"
"원금지급형","KOSPI200","85-100 (PR 25%),100-115 (PR 25%)",4.25,"1년/","지급",2015-12-04,"상환","양방향넉아웃"
"원금비보장지수형","S&P500--HSI--EUROSTOXX50","95-95-95-90-90-90-85-85-85-80-80-80/55(종가)",7.5,"3년/3개월","비보장",2015-12-04,"미상환","스텝다운"
"원금비보장지수형","S&P500--HSI--EUROSTOXX50","90-90-85-85-80-80/50(종가)",7.8,"3년/6개월","비보장",2015-12-04,"상환","스텝다운"
"원금비보장지수형","S&P500--HSI--EUROSTOXX50","83-83-83-83-83-83/55(종가)",6,"3년/6개월","비보장",2015-12-04,"상환","Fixed"
"원금비보장지수형","KOSPI200--HSI--EUROSTOXX50","90-90-90-85-85-85-80-80-80/55(종가)",5.7,"3년/4개월","비보장",2015-12-04,"미상환","스텝다운"
"원금비보장지수형","KOSPI200--HSI--EUROSTOXX50","90-90-85-85-80-60(NO K.I)",6.2,"3년/6개월","비보장",2015-12-04,"상환","파워스텝다운"
"원금비보장지수형","KOSPI200--HSI--EUROSTOXX50","90-90-90-85-85-85/40(종가)",5,"3년/6개월","비보장",2015-12-04,"상환","스텝다운"
"원금비보장지수형","HSI--EUROSTOXX50","90-90-85-85-80-80/55(종가)",7.7,"3년/6개월","비보장",2015-12-04,"상환","스텝다운"
"원금비보장지수형","S&P500--EUROSTOXX50","88-88-85-85-80-80/55(종가)",6.6,"3년/6개월","비보장",2015-12-04,"상환","스텝다운"
"원금비보장지수형","S&P500--DAX","88-88-88-85-85-85/55(종가)",5.6,"3년/6개월","비보장",2015-12-04,"상환","스텝다운"
"원금비보장지수형","S&P500--HSI","85-85-85-85-85-85/55(종가)",4.5,"3년/6개월","비보장",2015-12-04,"미상환","Fixed"
"원금비보장지수형","KOSPI200--HSI","88-88-88-85-85-85/55(종가)",4,"3년/6개월","비보장",2015-12-04,"상환","스텝다운"
"원금지급형","KOSPI200","100-112(PR 30%)",4.6,"1년/","지급",2015-12-02,"상환","상승넉아웃"
"원금비보장지수형","S&P500--HSI--EUROSTOXX50","100-95-90-90-85-85/50(종가)",7.02,"3년/6개월","비보장",2015-12-02,"상환","월지급식"
"원금비보장지수형","S&P500--HSI--EUROSTOXX50","88-88-88-83-83-83/50(종가)",7.2,"3년/6개월","비보장",2015-12-02,"상환","스텝다운"
"원금비보장지수형","S&P500--HSI--EUROSTOXX50","90-90-85-85-80-80/57(종가)",8.8,"3년/6개월","비보장",2015-12-02,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSI--EUROSTOXX50","88-88-88-83-83-83/55(종가)",7.1,"3년/6개월","비보장",2015-12-02,"미상환","Fixed"
"원금비보장지수형","S&P500--EUROSTOXX50","85-85-85-85-85-85/55(종가)",6,"3년/6개월","비보장",2015-12-02,"상환","Fixed"
"원금비보장지수형","HSI--EUROSTOXX50","90-90-90-85-85-80/55(종가)",8,"3년/6개월","비보장",2015-12-02,"상환","스텝다운"
"원금비보장지수형","HSI--EUROSTOXX50","88-88-88-83-83-83/55(종가)",7,"3년/6개월","비보장",2015-12-02,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSI","92-92-87-87-82-82/55(종가)",5.2,"3년/6개월","비보장",2015-12-02,"미상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500","90-90-90-85-85-85/55(종가)",5.2,"3년/6개월","비보장",2015-12-02,"상환","스텝다운"
"원금비보장지수형","S&P500--HSCEI--EUROSTOXX50","92-92-87-87-82-82/55(종가)",10,"3년/6개월","비보장",2015-11-30,"상환","스텝다운"
"원금비보장지수형","S&P500--HSCEI--EUROSTOXX50","88-88-88-85-85-60(NO K.I)",6.8,"3년/6개월","비보장",2015-11-30,"미상환","파워스텝다운"
"원금비보장지수형","S&P500--HSCEI--EUROSTOXX50","80-80-80-80-80-80/55(종가)",5,"3년/6개월","비보장",2015-11-30,"상환","Fixed"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-90-85-85-85-80-80-80/55(종가)",8.4,"3년/4개월","비보장",2015-11-30,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","85-85-85-85-85-60(NO K.I)",5.6,"3년/6개월","비보장",2015-11-30,"상환","파워스텝다운"
"원금비보장지수형","KOSPI200--HSCEI","90-90-90-85-85-80/55(종가)",7,"3년/6개월","비보장",2015-11-30,"상환","스텝다운"
"원금지급형","KOSPI200","100-115(PR 40%)",6.5,"1년/","지급",2015-11-27,"상환","상승넉아웃"
"원금비보장지수형","KOSPI200--HSI--EUROSTOXX50","95-95-90-90-85-60(NO K.I)",6,"3년/6개월","비보장",2015-11-27,"상환","파워월지급식"
"원금비보장지수형","KOSPI200--HSI--EUROSTOXX50","92-92-87-87-82-82/57(종가)",8.2,"3년/6개월","비보장",2015-11-27,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSI--EUROSTOXX50","80-80-80-80-80-80/57(종가)",4,"3년/6개월","비보장",2015-11-27,"미상환","Fixed"
"원금비보장지수형","HSI--EUROSTOXX50","92-92-87-87-82-82/50(종가)",7.2,"3년/6개월","비보장",2015-11-27,"상환","스텝다운"
"원금비보장지수형","HSI--EUROSTOXX50","85-85-85-85-85-85/55(종가)",6,"3년/6개월","비보장",2015-11-27,"상환","Fixed"
"원금비보장지수형","HSI--EUROSTOXX50","90-90-90-85-85-60(NO K.I)",5.3,"3년/6개월","비보장",2015-11-27,"상환","파워스텝다운"
"원금비보장지수형","HSI--EUROSTOXX50","92-92-92-87-87-87-82-82-82/55(종가)",7.02,"3년/4개월","비보장",2015-11-27,"미상환","스텝다운"
"원금비보장지수형","KOSPI200--HSI","90-90-90-85-85-60(NO K.I)",4.5,"3년/6개월","비보장",2015-11-27,"상환","파워스텝다운"
"원금비보장지수형","KOSPI200--HSI","92-92-87-87-82-82/50(종가)",5,"3년/6개월","비보장",2015-11-27,"상환","스텝다운"
"원금지급형","KOSPI200","100-112(PR 30%)",4.6,"1년/","지급",2015-11-25,"상환","상승넉아웃"
"원금비보장지수형","KOSPI200--HSI--EUROSTOXX50","95-95-90-90-85-85/55(종가)",7.26,"3년/6개월","비보장",2015-11-25,"상환","월지급식"
"원금비보장지수형","S&P500--HSI--EUROSTOXX50","92-92-87-87-82-77/45(종가)",6.8,"3년/6개월","비보장",2015-11-25,"상환","스텝다운"
"원금비보장지수형","S&P500--HSI--EUROSTOXX50","88-88-88-83-83-83/55(종가)",8.2,"3년/6개월","비보장",2015-11-25,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSI--EUROSTOXX50","90-90-90-85-85-80/50(종가)",7.3,"3년/6개월","비보장",2015-11-25,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSI--EUROSTOXX50","90-90-90-85-85-85/40(종가)",5,"3년/6개월","비보장",2015-11-25,"상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","88-88-88-82-82-82/55(종가)",7,"3년/6개월","비보장",2015-11-25,"상환","스텝다운"
"원금비보장지수형","S&P500--EUROSTOXX50","85-85-85-85-85-85/55(종가)",6.4,"3년/6개월","비보장",2015-11-25,"상환","Fixed"
"원금비보장지수형","HSI--EUROSTOXX50","87-87-82-82-77-77/55(종가)",6.5,"3년/6개월","비보장",2015-11-25,"상환","스텝다운"
"원금비보장지수형","HSI--EUROSTOXX50","92-92-87-87-82-82/55(종가)",8,"3년/6개월","비보장",2015-11-25,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSI","93-93-88-88-83-80/55(종가)",5.2,"3년/6개월","비보장",2015-11-25,"미상환","스텝다운"
"원금비보장지수형","S&P500--HSCEI--EUROSTOXX50","90-90-90-85-85-80/50(종가)",8.4,"3년/6개월","비보장",2015-11-16,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","88-88-88-85-85-85/55(종가)",7.7,"3년/6개월","비보장",2015-11-16,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","85-85-85-85-85-85/55(종가)",6.5,"3년/6개월","비보장",2015-11-16,"상환","Fixed"
"원금지급형","KOSPI200","85-100 (PR 40%),100-115 (PR 40%)",6,"1년/","지급",2015-11-13,"상환","양방향넉아웃"
"원금비보장지수형","S&P500--HSI--EUROSTOXX50","95-95-90-90-85-60(NO K.I)",6.3,"3년/6개월","비보장",2015-11-13,"상환","파워월지급식"
"원금비보장지수형","S&P500--HSI--EUROSTOXX50","90-90-90-85-85-85-80-80-80/55(종가)",5.7,"3년/4개월","비보장",2015-11-13,"미상환","스텝다운"
"원금비보장지수형","KOSPI200--HSI--EUROSTOXX50","90-90-90-85-85-80/55(종가)",8,"3년/6개월","비보장",2015-11-13,"상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","85-85-85-85-85-85/55(종가)",5,"3년/6개월","비보장",2015-11-13,"상환","Fixed"
"원금비보장지수형","HSI--DAX","90-90-85-85-80-80/55(종가)",6,"3년/6개월","비보장",2015-11-13,"미상환","스텝다운"
"원금비보장지수형","HSI--EUROSTOXX50","92-92-87-87-82-80/55(종가)",6.8,"3년/6개월","비보장",2015-11-13,"미상환","스텝다운"
"원금비보장지수형","HSI--EUROSTOXX50","90-90-85-85-80-60(NO K.I)",6,"3년/6개월","비보장",2015-11-13,"상환","파워스텝다운"
"원금비보장지수형","S&P500--EUROSTOXX50","90-90-90-85-85-80/55(종가)",6.7,"3년/6개월","비보장",2015-11-13,"상환","스텝다운"
