Symbol,Name,Industry,IndustryCode
ZME,Zhangmen Education Inc ADR,교육서비스,631010.0
PEI PR C,Pennsylvania Real Estate Investment Redeemable Perpetual Pref Shs Series C,주택 및 상업용 리츠,601020.0
AFI,Armstrong Flooring Inc,주택건설,532030.0
NGL PR C,NGL Energy Partners 9.625 Fixed to Floating Rate Cumulative Redeemable,오일 및 가스,501020.0
PRIF PR F,PRIORITY INCOME FD Term Pref Shs Series F,다양한 금융서비스,555010.0
EICA,Eagle Point Income Company 5 00 Term Pref Shs Series A,다양한 금융서비스,555010.0
GGZ PR A,Gabelli Global Small and Mid Cap Value Cumulative Pref Shs Series A,다양한 금융서비스,555010.0
GUT PR A,Gabelli Utility Trust PRF,다양한 금융서비스,555010.0
GNT PR A,GAMCO Natural Resources Gold 5 2 Cumulative Pref Shs Series A,다양한 금융서비스,555010.0
ENJ,Entergy Orleans 5% Mortgage Bonds Series Exp 01 Dec 2052,전기 유틸리티,591010.0
ECCB,Eagle Point Credit 7.75% Pref Shs Series B,다양한 금융서비스,555010.0
AHT PR F,Ashford Hospitality 7.375 Cumulative Pref Shs Series F,주택 및 상업용 리츠,601020.0
BHV,BlackRock Virginia Municipal Bond Closed Fund,다양한 금융서비스,555010.0
JBK,Lehman 3.50% Adjustable Corporate Backed Trust Certificates Goldman Sachs,은행,551010.0
AHT PR D,Ashford Hospitality 8.45% Cumulative Pref Shs Series D,주택 및 상업용 리츠,601020.0
NM PR H,Navios Maritime Holdings Inc ADR,운송 인프라,524070.0
AHT PR H,Ashford Hospitality 7 5 Cumulative Pref Shs Series H,주택 및 상업용 리츠,601020.0
LAIX,LAIX Inc ADR,소프트웨어 및 IT서비스,572010.0
FEDU,Four Seasons Education (Cayman) Inc ADR,교육서비스,631010.0
JP,Jupai Holdings Ltd ADR,투자은행 및 서비스,551020.0
AAIC PR C,Arlington Asset Investment 8.250 Cumulative Redeemable Prf Shs Series C,투자은행 및 서비스,551020.0
PRIF PR D,Priority Income 7.00% Prf Shs Exp 2029 Series D,다양한 금융서비스,555010.0
AHT PR I,Ashford Hospitality 7.50% Pref Shs Series I,주택 및 상업용 리츠,601020.0
XFLT PR A,XAI Octagon Floating Rate & Alternative Income Term Pref Shs Series,다양한 금융서비스,555010.0
ECCC,Eagle Point Credit Company 6 50 Term Pref Shs Series C,다양한 금융서비스,555010.0
PRIF PR H,PRIORITY INCOME FD Term Pref Shs Series H,다양한 금융서비스,555010.0
ONE,OneSmart International Education Group Ltd ADR,교육서비스,631010.0
ECC PR D,Eagle Point Credit Company 6 75 Pref Shs Series D,다양한 금융서비스,555010.0
TISI,Team Inc,전문 및 상업 서비스,522030.0
DMA,Destra Multi-Alternative Fund,,
ALIN PR A,Altera Infrastructure 7 25 Cumulative Redeemable Pref Shs Series A,오일 및 가스 장비 및 서비스,501030.0
JT,Jianpu Technology Inc ADR,소프트웨어 및 IT서비스,572010.0
RY PR T,Royal Bank of Canada DS Representing 40 interest 6.750 Non Cumulative Perpetual,은행,551010.0
PEI PR D,Pennsylvania Real Estate Investment 6.875 Cumulative Redeemable Perpetual Pref,주택 및 상업용 리츠,601020.0
WPG,Washington Prime Group Inc,주택 및 상업용 리츠,601020.0
GNE PR A,Genie Energy Pref Shs Series 2012-A,복합 유틸리티,591040.0
ALIN PR B,Altera Infrastructure 8 50 Cumulative Redeemable Pref Shs Series B,오일 및 가스 장비 및 서비스,501030.0
RC PR C,Ready Capital 6 25 Cumul Convertible Prf Shs Series C,주택 및 상업용 리츠,601020.0
IIPR PR A,Innovative Industrial Properties 9.00% Cumulative Redeemable Pref Shs Series A,주택 및 상업용 리츠,601020.0
ALIN PR E,Altera Infrastructure 8 875 Cumulative Redeemable Pref Shs Series E,오일 및 가스 장비 및 서비스,501030.0
WPG PR H,Washington Prime Group Inc PRF,주택 및 상업용 리츠,601020.0
NEW,Puxin Ltd ADR,교육서비스,631010.0
WPG PR I,Washington Prime Group Inc PRF,주택 및 상업용 리츠,601020.0
CTK,CooTek (Cayman) Inc ADR,소프트웨어 및 IT서비스,572010.0
GJP,STRATS SM Trust for Dominion Resources Securities Certificate Series 2005-6,은행,551010.0
ARGO PR A,Argo Group International Holdings 1000 Dep Shs Rep 1 Pref Shs Series A,보험,553010.0
PEI PR B,Pennsylvania Real Estate Investment 7.375% Cumulative Redeemable Perpetual Pref,주택 및 상업용 리츠,601020.0
DS PR D,Drive Shack 8.375% Cumulative Redeemable Pref Shs Series D,호텔 및 엔터테인먼트,533010.0
IO,ION Geophysical Corp,오일 및 가스 장비 및 서비스,501030.0
MTR,Mesa Royalty Trust,오일 및 가스,501020.0
GJH,STRATS SM Untd States Cell 6.375 Structured Repackaged Aset Backed Securits,은행,551010.0
DS PR C,Drive Shack 8.05% Cumulative Redeemable Pref Shs Series C,호텔 및 엔터테인먼트,533010.0
CELP,Cypress Environmental Partners Units,오일 및 가스 장비 및 서비스,501030.0
HL PR B,Hecla Mining Cumulative Conv Pref Series B,메탈&마이닝,512010.0
NM PR G,Navios Maritime Holdings Inc ADR,운송 인프라,524070.0
SF PR D,Stifel Financial DRC Rep1 1000th INT Pref Shs Series D,투자은행 및 서비스,551020.0
SF PR C,Stifel Finl 1000 Depositary Shs Representing Pref Shs Series C,투자은행 및 서비스,551020.0
SF PR B,Stifel Finl Non Cum Pref Shs Series B,투자은행 및 서비스,551020.0
AEFC,Aegon Funding Company 5 10 Subordinated Notes due 2049,은행,551010.0
AFGC,American Financial Group 5 125 Subordinated Debentures due 2059,보험,553010.0
AFGB,American Financial Group 5 875 Subordinated Debentures Exp 2059,보험,553010.0
AFGD,American Financial Group 5 625 Subordinated Debenture,보험,553010.0
AJXA,Great Ajax 7 25 Convertible Senior Notes Expiry 2024,주택 및 상업용 리츠,601020.0
ATH PR B,Athene Hldg Depository Shares Repstg 1 1000 Perp Non Cum Prf Series B,보험,553010.0
ATH PR A,Athene Holding DS Representing 1 1000 Pref Shs Series A,보험,553010.0
ATH PR C,Athene Holding 1000 Depositary Shares Representing Perpetual Pref Shs Series C,보험,553010.0
BC PR A,Brunswick Corporation 6 500 Senior Notes Due 15 Oct 2048,레저 상품,532050.0
BC PR B,Brunswick 6 625 Senior Notes due 2049,레저 상품,532050.0
CELG RT,Bristol Myers Squibb Company Contingent Rights Exp 31 Dec 2030,제약,562010.0
DTW,Dte Energy Company Series E 5 25 Junior Subordinated Debentures due 2077,전기 유틸리티,591010.0
DUKB,Duke Energy Corporation 5.625% Junior Subordinated Debentures Exp 15 Sep 2078,전기 유틸리티,591010.0
EAI,Entergy Arkansas First Mortgage Bonds 4.875 Series Exp 01 Sept 2066,전기 유틸리티,591010.0
GJT,STRATS SM Trust for Allstate Securities Certificates Series 2006-3,은행,551010.0
GJR,STRATS SM Floating Rate Structured Repackaged Asset Backed Gamble Securities,은행,551010.0
GJS,Strats Sm Trust For Goldman Sachs Group Securities Certificates Series 2006-2,,
GJO,STRATS SM Wal-Mart 4.65 Floating Rate STRATS Certificates Series 2005-4,은행,551010.0
INSW PR A,International Seaways 8.50% Senior Notes Exp 30 June 2023,오일 및 가스 장비 및 서비스,501030.0
QVCD,QVC 6.375% Senior Secured Notes Exp 13 Sep 2067,소프트웨어 및 IT서비스,572010.0
RCB,Ready Capital 6 20 Senior Notes due 2026,주택 및 상업용 리츠,601020.0
RCA,Ready Capital 7 Convertible Senior Notes Exp 15 Aug 2023,주택 및 상업용 리츠,601020.0
RZB,Reinsurance Group of America 5.75 Fixed To Floating Rate Subordinated,보험,553010.0
SBBA,Scorpio Tankers 7.00% Senior Notes Due 2025,오일 및 가스 장비 및 서비스,501030.0
SFB,Stifel Financial 5 20 Senior Notes Exp 15th Oct 2047,투자은행 및 서비스,551020.0
WRB PR E,WR Berkley 5.70 Subordinated Debentures Due 2058,보험,553010.0
WRB PR F,W R Berkley 5.10% Subordinated Debentures Exp 2059,보험,553010.0
AFGE,American Financial Group 4 500 Subordinated Debentures due 2060,보험,553010.0
DTB,DTE Energy 4 375 Junior Subordinated Debentures Series G due 2080,전기 유틸리티,591010.0
ASPI,Aspire Real Estate Investors Inc,부동산 운영 관리,601010.0
CNO PR A,CNO Financial Group 5 125 Subordinated Debentures,보험,553010.0
ATH PR D,Athene Holding DS Representing a 1 1 000 Non Cum Pref Shs Series D,보험,553010.0
RCC,Ready Capital 5.75% Senior Notes due 2026,주택 및 상업용 리츠,601020.0
BWSN,Babcock And Wilcox Enterprises 8 125 Senior Notes due 2026,"건설장비 및 대형차, 기차, 배",521020.0
WRB PR H,W.R. Berkley 4.125% Subordinated Debentures due 2061,보험,553010.0
OGN WI,Organon & Co,제약,562010.0
MRK WI,Merck & Co Inc,제약,562010.0
UZF,United States Cellular 5 500 Senior Notes Due 2070,통신 서비스,574010.0
GL PR D,Globe Life 4 25 Junior Subordinated Debentures due 2061,보험,553010.0
AAIN,Arlington Asset Investment 6 000 Senior Notes Due 2026,투자은행 및 서비스,551020.0
GXO WI,GXO Logistics Inc,화물 및 물류 서비스,524050.0
CHRB,Charah Solutions 8 50 Senior Notes due 2026,전문 및 상업 서비스,522030.0
PUK WI,Prudential PLC ADR,보험,553010.0
JXN WI,Jackson Financial Inc Class A,보험,553010.0
OPP RT,RiverNorth DoubleLine Strategic Opportunity Rights,다양한 금융서비스,555010.0
SLVM WI,Sylvamo Corp,종이 및 임산물,513010.0
IP WI,International Paper Co,용기 및 포장,513020.0
FINS RT WI,Angel Oak Financial Strategies Income Term Trust,다양한 금융서비스,555010.0
KD WI,Kyndryl Holdings Inc,소프트웨어 및 IT서비스,572010.0
KLC,KC Holdco LLC,"개인, 가정 용품 및 서비스",542010.0
DTG,DTE Energy 2021 4 375 Junior Subordinated Debentures Series E,전기 유틸리티,591010.0
BWNB,Babcock And Wilcox Enterprises 6 50 Senior Notes due 2026,"건설장비 및 대형차, 기차, 배",521020.0
SHEL WI,Shell PLC ADR,오일 및 가스,501020.0
WBS PR G,Webster Financial Depositary Shs Each Rep 1 40th Interest of 6 50 Pref Shs,은행,551010.0
MDV,Modiv Inc Class C,부동산 운영 관리,601010.0
RMMZ,RiverNorth Managed Duration Muni Income Fd II Inc.,,
AAPL,Apple Inc,"컴퓨터, 전화 및 가전제품",571060.0
MSFT,Microsoft Corp,소프트웨어 및 IT서비스,572010.0
AMZN,Amazon.com Inc,다양한 소매업,534020.0
GOOGL,Alphabet Inc Class A,소프트웨어 및 IT서비스,572010.0
TSLA,Tesla Inc,자동차 및 자동차 부품,531010.0
GOOG,Alphabet Inc Class C,소프트웨어 및 IT서비스,572010.0
NVDA,NVIDIA Corp,반도체 및 반도체 장비,571010.0
FB,Meta Platforms Inc Class A,소프트웨어 및 IT서비스,572010.0
ASML,ASML Holding NV ADR,반도체 및 반도체 장비,571010.0
AVGO,Broadcom Inc,반도체 및 반도체 장비,571010.0
PEP,PepsiCo Inc,음료,541010.0
CSCO,Cisco Systems Inc,커뮤니케이션 및 네트워킹,571020.0
COST,Costco Wholesale Corp,다양한 소매업,534020.0
ADBE,Adobe Inc,소프트웨어 및 IT서비스,572010.0
CMCSA,Comcast Corp Class A,미디어 및 출판,533020.0
INTC,Intel Corp,반도체 및 반도체 장비,571010.0
QCOM,Qualcomm Inc,반도체 및 반도체 장비,571010.0
AZN,AstraZeneca PLC ADR,제약,562010.0
NFLX,Netflix Inc,소프트웨어 및 IT서비스,572010.0
TMUS,T-Mobile US Inc,통신 서비스,574010.0
TXN,Texas Instruments Inc,반도체 및 반도체 장비,571010.0
INTU,Intuit Inc,핀테크,573010.0
AMD,Advanced Micro Devices Inc,반도체 및 반도체 장비,571010.0
PYPL,PayPal Holdings Inc,소프트웨어 및 IT서비스,572010.0
SNY,Sanofi SA ADR,제약,562010.0
HON,Honeywell International Inc,복합 기업,544010.0
AMGN,Amgen Inc,제약,562010.0
AMAT,Applied Materials Inc,반도체 및 반도체 장비,571010.0
JD,JD.Com Inc ADR,다양한 소매업,534020.0
SBUX,Starbucks Corp,호텔 및 엔터테인먼트,533010.0
ABNB,Airbnb Inc Class A,소프트웨어 및 IT서비스,572010.0
CHTR,Charter Communications Inc Class A,통신 서비스,574010.0
BKNG,Booking Holdings Inc,호텔 및 엔터테인먼트,533010.0
ISRG,Intuitive Surgical Inc,헬스케어 장비 및 용품,561010.0
MU,Micron Technology Inc,반도체 및 반도체 장비,571010.0
MDLZ,Mondelez International Inc Class A,식품 및 담배,541020.0
CME,CME Group Inc Class A,투자은행 및 서비스,551020.0
ADP,Automatic Data Processing Inc,소프트웨어 및 IT서비스,572010.0
TEAM,Atlassian Corporation PLC Class A,소프트웨어 및 IT서비스,572010.0
ADI,Analog Devices Inc,반도체 및 반도체 장비,571010.0
LRCX,Lam Research Corp,반도체 및 반도체 장비,571010.0
GILD,Gilead Sciences Inc,생명과학 및 메디컬 리서치,562020.0
PDD,Pinduoduo Inc ADR,소프트웨어 및 IT서비스,572010.0
CSX,CSX Corp,화물 및 물류 서비스,524050.0
REGN,Regeneron Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020.0
NTES,NetEase Inc ADR,소프트웨어 및 IT서비스,572010.0
MRNA,Moderna Inc,생명과학 및 메디컬 리서치,562020.0
FISV,Fiserv Inc,전문 및 상업 서비스,522030.0
ATVI,Activision Blizzard Inc,소프트웨어 및 IT서비스,572010.0
EQIX,Equinix Inc,주택 및 상업용 리츠,601020.0
VRTX,Vertex Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020.0
WDAY,Workday Inc Class A,소프트웨어 및 IT서비스,572010.0
MRVL,Marvell Technology Inc,반도체 및 반도체 장비,571010.0
BIDU,Baidu Inc ADR,소프트웨어 및 IT서비스,572010.0
KLAC,KLA Corp,반도체 및 반도체 장비,571010.0
MAR,Marriott International Inc Class A,호텔 및 엔터테인먼트,533010.0
MELI,Mercadolibre Inc,소프트웨어 및 IT서비스,572010.0
KDP,Keurig Dr Pepper Inc,음료,541010.0
RIVN,Rivian Automotive Inc Class A,자동차 및 자동차 부품,531010.0
DDOG,Datadog Inc Class A,소프트웨어 및 IT서비스,572010.0
ILMN,Illumina Inc,헬스케어 장비 및 용품,561010.0
FTNT,Fortinet Inc,소프트웨어 및 IT서비스,572010.0
VOD,Vodafone Group PLC ADR,통신 서비스,574010.0
ADSK,Autodesk Inc,소프트웨어 및 IT서비스,572010.0
NXPI,NXP Semiconductors NV,반도체 및 반도체 장비,571010.0
XLNX,Xilinx Inc,반도체 및 반도체 장비,571010.0
CTSH,Cognizant Technology Solutions Corp Class A,소프트웨어 및 IT서비스,572010.0
SNPS,Synopsys Inc,소프트웨어 및 IT서비스,572010.0
ORLY,O'Reilly Automotive Inc,전문품 상점,534030.0
AEP,American Electric Power Company Inc,전기 유틸리티,591010.0
MNST,Monster Beverage Corp,음료,541010.0
IDXX,IDEXX Laboratories Inc,헬스케어 장비 및 용품,561010.0
PAYX,Paychex Inc,전문 및 상업 서비스,522030.0
LCID,Lucid Group Inc,자동차 및 자동차 부품,531010.0
KHC,Kraft Heinz Co,식품 및 담배,541020.0
ZM,Zoom Video Communications Inc Class A,소프트웨어 및 IT서비스,572010.0
WBA,Walgreens Boots Alliance Inc,식품 및 약품소매,543010.0
COIN,Coinbase Global Inc Class A,핀테크,573010.0
CRWD,CrowdStrike Holdings Inc Class A,소프트웨어 및 IT서비스,572010.0
BNTX,BioNTech SE ADR,생명과학 및 메디컬 리서치,562020.0
EXC,Exelon Corp,전기 유틸리티,591010.0
DXCM,Dexcom Inc,헬스케어 장비 및 용품,561010.0
ALGN,Align Technology Inc,헬스케어 장비 및 용품,561010.0
MCHP,Microchip Technology Inc,반도체 및 반도체 장비,571010.0
CDNS,Cadence Design Systems Inc,소프트웨어 및 IT서비스,572010.0
LULU,Lululemon Athletica Inc,섬유 및 의류,532020.0
CTAS,Cintas Corp,전문 및 상업 서비스,522030.0
ZS,Zscaler Inc,소프트웨어 및 IT서비스,572010.0
ERIC,Telefonaktiebolaget LM Ericsson ADR,커뮤니케이션 및 네트워킹,571020.0
EA,Electronic Arts Inc,소프트웨어 및 IT서비스,572010.0
SIVB,SVB Financial Group,은행,551010.0
TTD,Trade Desk Inc Class A,소프트웨어 및 IT서비스,572010.0
EBAY,eBay Inc,소프트웨어 및 IT서비스,572010.0
XEL,Xcel Energy Inc,전기 유틸리티,591010.0
TSCAP,Tristate Capital Holdings DS Representing 1 40 Int Pref Shs Series A,은행,551010.0
ODFL,Old Dominion Freight Line Inc,화물 및 물류 서비스,524050.0
SBAC,SBA Communications Corp Class A,주택 및 상업용 리츠,601020.0
ROST,Ross Stores Inc,전문품 상점,534030.0
FITB,Fifth Third Bancorp,은행,551010.0
TROW,T Rowe Price Group Inc,투자은행 및 서비스,551020.0
PCAR,Paccar Inc,"건설장비 및 대형차, 기차, 배",521020.0
MTCH,Match Group Inc,소프트웨어 및 IT서비스,572010.0
BIIB,Biogen Inc,제약,562010.0
VRSK,Verisk Analytics Inc,소프트웨어 및 IT서비스,572010.0
DLTR,Dollar Tree Inc,다양한 소매업,534020.0
IBKR,Interactive Brokers Group Inc Class A,투자은행 및 서비스,551020.0
BKR,Baker Hughes Co Class A,오일 및 가스 장비 및 서비스,501030.0
EXPE,Expedia Group Inc,호텔 및 엔터테인먼트,533010.0
FAST,Fastenal Co,"건설장비 및 대형차, 기차, 배",521020.0
OKTA,Okta Inc Class A,소프트웨어 및 IT서비스,572010.0
LI,Li Auto Inc ADR,자동차 및 자동차 부품,531010.0
NDAQ,Nasdaq Inc,투자은행 및 서비스,551020.0
CPRT,Copart Inc,전문품 상점,534030.0
MDB,MongoDB Inc Class A,소프트웨어 및 IT서비스,572010.0
GFS,Globalfoundries Inc,반도체 및 반도체 장비,571010.0
ANSS,ANSYS Inc,소프트웨어 및 IT서비스,572010.0
WTW,Willis Towers Watson PLC,보험,553010.0
RYAAY,Ryanair Holdings PLC ADR,운송업,524060.0
CERN,Cerner Corp,헬스케어 장비 및 용품,561010.0
APP,Applovin Corp Class A,소프트웨어 및 IT서비스,572010.0
CSGP,CoStar Group Inc,소프트웨어 및 IT서비스,572010.0
CCEP,Coca-Cola Europacific Partners PLC,음료,541010.0
NTRS,Northern Trust Corp,투자은행 및 서비스,551020.0
ON,ON Semiconductor Corp,반도체 및 반도체 장비,571010.0
TSCO,Tractor Supply Co,전문품 상점,534030.0
FANG,Diamondback Energy Inc,오일 및 가스,501020.0
SIRI,Sirius XM Holdings Inc,미디어 및 출판,533020.0
CDW,CDW Corp,소프트웨어 및 IT서비스,572010.0
DOCU,DocuSign Inc,소프트웨어 및 IT서비스,572010.0
RPRX,Royalty Pharma PLC Class A,제약,562010.0
STX,Seagate Technology Holdings PLC,"컴퓨터, 전화 및 가전제품",571060.0
VRSN,Verisign Inc,소프트웨어 및 IT서비스,572010.0
ZBRA,Zebra Technologies Corp Class A,전자 장비 및 부품,571040.0
HBAN,Huntington Bancshares Inc,은행,551010.0
SGEN,Seagen Inc,생명과학 및 메디컬 리서치,562020.0
LBRDK,Liberty Broadband Corp Series C,미디어 및 출판,533020.0
ZI,ZoomInfo Technologies Inc Class A,소프트웨어 및 IT서비스,572010.0
GRAB,Grab Holdings Ltd Class A,소프트웨어 및 IT서비스,572010.0
