Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
PH,Parker-Hannifin Corp,"건설장비 및 대형차, 기차, 배",521020.0,1,1,1,1,1,4,4,4,4,4,4,4
RSG,Republic Services Inc,전문 및 상업 서비스,522030.0,1,3,3,3,3,1,8,8,8,8,8,4
STT,State Street Corp,투자은행 및 서비스,551020.0,0,0,0,0,4,3,3,7,10,10,10,10
APTV,Aptiv PLC,자동차 및 자동차 부품,531010.0,1,1,1,1,1,4,4,4,4,4,4,4
PPG,PPG Industries Inc,화학,511010.0,1,1,1,1,1,4,4,4,4,4,4,9
TT,Trane Technologies PLC,"건설장비 및 대형차, 기차, 배",521020.0,1,3,1,1,1,4,4,4,4,4,4,4
TDG,TransDigm Group Inc,우주항공 및 국방,521010.0,1,3,3,3,3,1,8,8,8,8,8,8
MTD,Mettler-Toledo International Inc,사무기기,571050.0,1,3,1,1,1,4,4,4,4,4,4,4
DB,Deutsche Bank AG,은행,551010.0,2,0,4,5,5,6,6,6,6,6,6,6
FERG,Ferguson PLC,주택건설,532030.0,1,1,1,1,1,4,4,4,4,4,4,4
CMI,Cummins Inc,자동차 및 자동차 부품,531010.0,1,3,3,1,3,4,8,4,4,4,12,12
WCN,Waste Connections Inc,전문 및 상업 서비스,522030.0,1,3,3,3,3,1,8,8,8,8,8,8
ROK,Rockwell Automation Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,1,1,1,1,4,4,4,4,4,4,4
AME,AMETEK Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,3,3,1,3,1,8,8,8,8,8,4
KEYS,Keysight Technologies Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,3,3,1,3,4,8,8,8,8,4,4
BLL,Ball Corp,용기 및 포장,513020.0,1,3,3,3,3,1,8,8,8,8,8,8
PHG,Koninklijke Philips NV ADR,헬스케어 장비 및 용품,561010.0,1,3,3,3,3,1,8,8,8,8,8,8
EFX,Equifax Inc,전문 및 상업 서비스,522030.0,1,1,1,1,1,4,4,4,4,4,4,4
DAL,Delta Air Lines Inc,운송업,524060.0,2,2,2,2,2,2,2,2,2,2,2,2
