Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
BDN,Brandywine Realty Trust,주택 및 상업용 리츠,601020.0,0,0,0,0,0,4,4,0,4,4,4,4
FSS,Federal Signal Corp,"건설장비 및 대형차, 기차, 배",521020.0,1,1,4,4,4,2,2,2,2,8,2,8
WGO,Winnebago Industries Inc,레저 상품,532050.0,1,1,4,4,4,2,2,2,8,8,8,8
MANU,Manchester United PLC Class A,호텔 및 엔터테인먼트,533010.0,0,0,2,2,2,4,4,9,9,9,9,9
ANF,Abercrombie & Fitch Co Class A,전문품 상점,534030.0,1,2,1,5,5,1,8,1,1,1,1,1
TSE,Trinseo PLC,화학,511010.0,2,0,2,2,3,6,1,4,10,10,12,13
CVI,CVR Energy Inc,오일 및 가스,501020.0,0,0,2,2,2,4,4,9,9,9,9,9
LBRT,Liberty Oilfield Services Inc Class A,오일 및 가스 장비 및 서비스,501030.0,0,3,0,0,0,0,0,0,0,0,0,0
WWW,Wolverine World Wide Inc,섬유 및 의류,532020.0,2,2,2,1,1,3,3,3,3,3,3,3
NPO,EnPro Industries Inc,"건설장비 및 대형차, 기차, 배",521020.0,2,2,1,5,3,1,1,1,1,1,1,10
AAT,American Assets Trust Inc,주택 및 상업용 리츠,601020.0,0,0,2,2,2,4,4,9,9,9,4,4
GNW,Genworth Financial Inc Class A,보험,553010.0,0,3,3,3,6,7,7,7,7,7,7,7
MD,MEDNAX Inc,헬스케어 업체 및 서비스,561020.0,0,3,0,0,0,0,7,7,0,7,7,7
JELD,JELD-WEN Holding Inc,주택건설,532030.0,0,3,3,3,0,6,0,4,0,10,12,12
VSTO,Vista Outdoor Inc,레저 상품,532050.0,1,2,3,3,6,7,6,6,6,11,11,11
CCS,Century Communities Inc,주택건설,532030.0,1,1,4,4,5,2,8,8,8,8,8,1
MNR,Monmouth Real Estate Investment Corp,주택 및 상업용 리츠,601020.0,2,2,1,5,5,1,8,1,1,1,1,1
HTGC,Hercules Capital Inc,다양한 금융서비스,555010.0,2,2,1,5,5,1,6,1,1,1,1,1
GSBD,Goldman Sachs BDC Inc,은행,551010.0,0,3,0,0,0,0,0,0,4,4,4,4
CNK,Cinemark Holdings Inc,호텔 및 엔터테인먼트,533010.0,0,0,0,0,0,4,4,9,4,4,4,4
HEP,Holly Energy Patners Units,오일 및 가스 장비 및 서비스,501030.0,0,3,0,0,0,0,0,0,4,4,0,0
EVRI,Everi Holdings Inc,호텔 및 엔터테인먼트,533010.0,1,1,4,4,5,1,8,8,8,1,1,1
IBA,Industrias Bachoco SAB de CV ADR,식품 및 담배,541020.0,0,3,0,0,0,0,0,0,4,4,0,4
